"","JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"1",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","ASSUMPTION",826,11,"Democrat",31
"2",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BEAR CREEK",339,11,"Democrat",31
"3",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BUCKHART",1216,11,"Democrat",56
"4",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","GREENWOOD",138,11,"Democrat",2
"5",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","JOHNSON",542,11,"Democrat",24
"6",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","KING",146,11,"Democrat",3
"7",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","LOCUST",440,11,"Democrat",32
"8",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","MAY",1247,11,"Democrat",94
"9",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","MOSQUITO",261,11,"Democrat",16
"10",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","MT AUBURN",633,11,"Democrat",31
"11",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","PANA #1",610,11,"Democrat",30
"12",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","PANA #2",1300,11,"Democrat",81
"13",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","PANA #3",720,11,"Democrat",46
"14",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","PANA #4",616,11,"Democrat",33
"15",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","PANA #5",511,11,"Democrat",22
"16",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","PRAIRIETON",305,11,"Democrat",11
"17",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","RICKS",805,11,"Democrat",34
"18",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","ROSAMOND",229,11,"Democrat",5
"19",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SOUTH FORK #1",815,11,"Democrat",60
"20",11,0,"CHRISTIAN",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SOUTH FORK #2",443,11,"Democrat",43
