"","JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"1",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BURGESS 1",657,11,"Democrat",61
"2",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BURGESS 2",428,11,"Democrat",34
"3",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","BURGESS 3",484,11,"Democrat",24
"4",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CENTRAL 1",722,11,"Democrat",34
"5",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CENTRAL 2",375,11,"Democrat",16
"6",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CENTRAL 3",387,11,"Democrat",15
"7",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CENTRAL 4",447,11,"Democrat",27
"8",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CENTRAL 5",638,11,"Democrat",16
"9",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CENTRAL 6",537,11,"Democrat",23
"10",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CENTRAL 7",542,11,"Democrat",22
"11",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CENTRAL 1-A",621,11,"Democrat",27
"12",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","LAGRANGE 1",305,11,"Democrat",14
"13",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","LAGRANGE 2",566,11,"Democrat",20
"14",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","MILLS",434,11,"Democrat",24
"15",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","MULBERRY GROVE 1",536,11,"Democrat",31
"16",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","MULBERRY GROVE 2",329,11,"Democrat",27
"17",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","OLD RIPLEY",639,11,"Democrat",35
"18",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","PLEASANT MOUND 1",340,11,"Democrat",16
"19",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","PLEASANT MOUND 2",430,11,"Democrat",31
"20",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SHOAL CREEK 1",236,11,"Democrat",12
"21",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SHOAL CREEK 2",186,11,"Democrat",20
"22",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SHOAL CREEK 3",241,11,"Democrat",18
"23",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SHOAL CREEK 4",548,11,"Democrat",40
"24",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","TAMALCO 1",180,11,"Democrat",8
"25",3,0,"BOND",110,"JB PRITZKER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","TAMALCO 2",170,11,"Democrat",11
"26",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","BURGESS 1",657,11,"Democrat",59
"27",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","BURGESS 2",428,11,"Democrat",30
"28",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","BURGESS 3",484,11,"Democrat",25
"29",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","CENTRAL 1",722,11,"Democrat",34
"30",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","CENTRAL 2",375,11,"Democrat",17
"31",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","CENTRAL 3",387,11,"Democrat",20
"32",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","CENTRAL 4",447,11,"Democrat",24
"33",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","CENTRAL 5",638,11,"Democrat",15
"34",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","CENTRAL 6",537,11,"Democrat",21
"35",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","CENTRAL 7",542,11,"Democrat",21
"36",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","CENTRAL 1-A",621,11,"Democrat",31
"37",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","LAGRANGE 1",305,11,"Democrat",9
"38",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","LAGRANGE 2",566,11,"Democrat",18
"39",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","MILLS",434,11,"Democrat",23
"40",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","MULBERRY GROVE 1",536,11,"Democrat",28
"41",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","MULBERRY GROVE 2",329,11,"Democrat",17
"42",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","OLD RIPLEY",639,11,"Democrat",35
"43",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","PLEASANT MOUND 1",340,11,"Democrat",11
"44",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","PLEASANT MOUND 2",430,11,"Democrat",33
"45",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","SHOAL CREEK 1",236,11,"Democrat",9
"46",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","SHOAL CREEK 2",186,11,"Democrat",15
"47",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","SHOAL CREEK 3",241,11,"Democrat",21
"48",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","SHOAL CREEK 4",548,11,"Democrat",33
"49",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","TAMALCO 1",180,11,"Democrat",12
"50",3,0,"BOND",155,"PAT QUINN",190,"ATTORNEY GENERAL","TAMALCO 2",170,11,"Democrat",10
"51",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","BURGESS 1",657,11,"Democrat",90
"52",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","BURGESS 2",428,11,"Democrat",52
"53",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","BURGESS 3",484,11,"Democrat",38
"54",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","CENTRAL 1",722,11,"Democrat",49
"55",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","CENTRAL 2",375,11,"Democrat",23
"56",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","CENTRAL 3",387,11,"Democrat",32
"57",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","CENTRAL 4",447,11,"Democrat",36
"58",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","CENTRAL 5",638,11,"Democrat",30
"59",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","CENTRAL 6",537,11,"Democrat",39
"60",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","CENTRAL 7",542,11,"Democrat",38
"61",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","CENTRAL 1-A",621,11,"Democrat",49
"62",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","LAGRANGE 1",305,11,"Democrat",18
"63",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","LAGRANGE 2",566,11,"Democrat",39
"64",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","MILLS",434,11,"Democrat",38
"65",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","MULBERRY GROVE 1",536,11,"Democrat",46
"66",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","MULBERRY GROVE 2",329,11,"Democrat",36
"67",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","OLD RIPLEY",639,11,"Democrat",54
"68",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","PLEASANT MOUND 1",340,11,"Democrat",21
"69",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","PLEASANT MOUND 2",430,11,"Democrat",47
"70",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","SHOAL CREEK 1",236,11,"Democrat",21
"71",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","SHOAL CREEK 2",186,11,"Democrat",21
"72",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","SHOAL CREEK 3",241,11,"Democrat",34
"73",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","SHOAL CREEK 4",548,11,"Democrat",52
"74",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","TAMALCO 1",180,11,"Democrat",17
"75",3,0,"BOND",200,"JESSE WHITE",200,"SECRETARY OF STATE","TAMALCO 2",170,11,"Democrat",22
"76",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","BURGESS 1",657,11,"Democrat",81
"77",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","BURGESS 2",428,11,"Democrat",48
"78",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","BURGESS 3",484,11,"Democrat",37
"79",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","CENTRAL 1",722,11,"Democrat",42
"80",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","CENTRAL 2",375,11,"Democrat",24
"81",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","CENTRAL 3",387,11,"Democrat",31
"82",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","CENTRAL 4",447,11,"Democrat",33
"83",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","CENTRAL 5",638,11,"Democrat",30
"84",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","CENTRAL 6",537,11,"Democrat",37
"85",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","CENTRAL 7",542,11,"Democrat",36
"86",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","CENTRAL 1-A",621,11,"Democrat",46
"87",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","LAGRANGE 1",305,11,"Democrat",18
"88",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","LAGRANGE 2",566,11,"Democrat",36
"89",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","MILLS",434,11,"Democrat",39
"90",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","MULBERRY GROVE 1",536,11,"Democrat",42
"91",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","MULBERRY GROVE 2",329,11,"Democrat",31
"92",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","OLD RIPLEY",639,11,"Democrat",48
"93",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","PLEASANT MOUND 1",340,11,"Democrat",20
"94",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","PLEASANT MOUND 2",430,11,"Democrat",41
"95",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","SHOAL CREEK 1",236,11,"Democrat",19
"96",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","SHOAL CREEK 2",186,11,"Democrat",21
"97",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","SHOAL CREEK 3",241,11,"Democrat",30
"98",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","SHOAL CREEK 4",548,11,"Democrat",48
"99",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","TAMALCO 1",180,11,"Democrat",15
"100",3,0,"BOND",215,"SUSANA A. MENDOZA",210,"COMPTROLLER","TAMALCO 2",170,11,"Democrat",20
"101",3,0,"BOND",225,"MICHAEL W. FRERICHS",220,"TREASURER","BURGESS 1",657,11,"Democrat",78
"102",3,0,"BOND",225,"MICHAEL W. FRERICHS",220,"TREASURER","BURGESS 2",428,11,"Democrat",47
"103",3,0,"BOND",225,"MICHAEL W. FRERICHS",220,"TREASURER","BURGESS 3",484,11,"Democrat",35
"104",3,0,"BOND",225,"MICHAEL W. FRERICHS",220,"TREASURER","CENTRAL 1",722,11,"Democrat",41
"105",3,0,"BOND",225,"MICHAEL W. FRERICHS",220,"TREASURER","CENTRAL 2",375,11,"Democrat",22
"106",3,0,"BOND",225,"MICHAEL W. FRERICHS",220,"TREASURER","CENTRAL 3",387,11,"Democrat",30
