"","JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"1",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CHERRY GROVE-SHANNON 1",433,12,"Republican",68
"2",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","CHERRY GROVE-SHANNON 2",630,12,"Republican",90
"3",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","ELKHORN GROVE",162,12,"Republican",21
"4",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","FAIR HAVEN",564,12,"Republican",64
"5",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","FREEDOM",610,12,"Republican",78
"6",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","MT CARROLL 1",416,12,"Republican",56
"7",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","MT CARROLL 2",677,12,"Republican",106
"8",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","MT CARROLL 3",391,12,"Republican",53
"9",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","ROCK CREEK-LIMA 1",663,12,"Republican",61
"10",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","ROCK CREEK-LIMA 2",745,12,"Republican",79
"11",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SALEM",266,12,"Republican",34
"12",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SAVANNA 1",303,12,"Republican",22
"13",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SAVANNA 2",250,12,"Republican",21
"14",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SAVANNA 3",264,12,"Republican",16
"15",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SAVANNA 4",437,12,"Republican",37
"16",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SAVANNA 5",389,12,"Republican",63
"17",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","SAVANNA 6",611,12,"Republican",46
"18",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WASHINGTON",259,12,"Republican",32
"19",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WOODLAND",217,12,"Republican",44
"20",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WYSOX 1",531,12,"Republican",44
"21",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","WYSOX 2",383,12,"Republican",28
"22",8,0,"CARROLL",100,"BRUCE RAUNER",180,"GOVERNOR AND LIEUTENANT GOVERNOR","YORK",1248,12,"Republican",177
"23",8,0,"CARROLL",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","CHERRY GROVE-SHANNON 1",433,12,"Republican",52
"24",8,0,"CARROLL",145,"ERIKA HAROLD",190,"ATTORNEY GENERAL","CHERRY GROVE-SHANNON 2",630,12,"Republican",92
